Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Month,Brand
FDB20,7.72,Low Fat,0.052061483,Health and Hygiene,76.7986,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1324.2762,M11_November,ITC Limited
FDE51,5.925,Regular,0.096387053,Health and Hygiene,45.6086,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,356.8688,M11_November,ITC Limited
FDX36,9.695,Regular,0.128176489,Health and Hygiene,224.8404,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3600.6464,M11_November,ITC Limited
NCT29,12.6,Low Fat,0.064110725,Health and Hygiene,122.3414,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,243.6828,M11_November,ITC Limited
FDU45,15.6,Regular,0.035561344,Health and Hygiene,112.1518,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1821.6288,M11_November,ITC Limited
FDF56,16.7,Regular,0.119647957,Health and Hygiene,180.9976,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,4165.2448,M11_November,ITC Limited
FDW07,18,Regular,0.238831875,Health and Hygiene,88.2514,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,88.5514,M11_November,ITC Limited
FDR52,,Regular,0.075676339,Health and Hygiene,190.4846,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,8789.8916,M11_November,ITC Limited
FDB45,20.85,Low Fat,0.021416681,Health and Hygiene,104.6306,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1149.8366,M11_November,ITC Limited
NCT42,,Low Fat,0.024766802,Health and Hygiene,151.0392,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3281.0624,M11_November,ITC Limited
FDP52,18.7,Regular,0.070691729,Health and Hygiene,230.201,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,5742.525,M11_November,ITC Limited
FDI50,,Regular,0.030693309,Health and Hygiene,228.0352,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,10306.584,M11_November,ITC Limited
FDU48,18.85,Low Fat,0.055671582,Health and Hygiene,133.3284,OUT017,2019,,Tier 2,Supermarket OUT-Pune,263.6568,M11_November,ITC Limited
FDS43,11.65,Low Fat,0.040507228,Health and Hygiene,186.924,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,2237.088,M11_November,ITC Limited
NCM41,16.5,Low Fat,0.035626319,Health and Hygiene,93.112,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,932.12,M11_November,ITC Limited
FDP37,15.6,Low Fat,0.143688905,Health and Hygiene,128.1994,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2184.4898,M11_November,ITC Limited
FDJ44,12.3,Regular,0.106542886,Health and Hygiene,173.2396,OUT045,2019,,Tier 2,Supermarket OUT-Pune,3139.9128,M11_November,ITC Limited
FDY38,,Regular,0.208662546,Health and Hygiene,231.83,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,466.06,M11_November,ITC Limited
FDC20,10.65,Low Fat,0.024107056,Health and Hygiene,56.6272,OUT017,2019,,Tier 2,Supermarket OUT-Pune,447.4176,M11_November,ITC Limited
FDF02,16.2,Low Fat,0.104058452,Health and Hygiene,102.499,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2063.98,M11_November,ITC Limited
FDX38,10.5,Regular,0.048403392,Health and Hygiene,48.2376,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,527.3136,M11_November,ITC Limited
FDN50,,Regular,0.026391403,Health and Hygiene,92.812,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2609.936,M11_November,ITC Limited
FDA07,7.55,Regular,0.031007381,Health and Hygiene,123.4072,OUT045,2019,,Tier 2,Supermarket OUT-Pune,2082.6224,M11_November,ITC Limited
FDT49,,Low Fat,0.150672399,Health and Hygiene,104.728,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2450.144,M11_November,ITC Limited
FDA09,13.35,Regular,0.149598628,Health and Hygiene,179.466,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,3775.086,M11_November,ITC Limited
FDV43,16,Low Fat,0.077290355,Health and Hygiene,44.5086,OUT017,2019,,Tier 2,Supermarket OUT-Pune,713.7376,M11_November,ITC Limited
FDK58,,Regular,0.078758649,Health and Hygiene,103.0016,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,202.4032,M11_November,ITC Limited
FDL22,16.85,Low Fat,0.036359891,Health and Hygiene,90.7488,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2263.72,M11_November,ITC Limited
FDP56,8.185,Low Fat,0.046747071,Health and Hygiene,49.9692,OUT017,2019,,Tier 2,Supermarket OUT-Pune,837.5764,M11_November,ITC Limited
DRL47,19.7,Low Fat,0,Health and Hygiene,125.9362,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1635.8706,M11_November,ITC Limited
NCT17,10.8,Low Fat,0.041865848,Health and Hygiene,189.7214,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,5841.0634,M11_November,ITC Limited
FDRegular2,12.6,Regular,0.031713126,Health and Hygiene,172.5764,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1030.6584,M11_November,ITC Limited
FDD39,16.7,Low Fat,0.07044068,Health and Hygiene,216.885,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,6275.165,M11_November,ITC Limited
FDG04,13.1,Low Fat,0.006087409,Health and Hygiene,185.0898,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1870.898,M11_November,ITC Limited
FDV19,14.85,Regular,0.035456465,Health and Hygiene,162.2578,OUT017,2019,,Tier 2,Supermarket OUT-Pune,3690.5294,M11_November,ITC Limited
FDS55,,Low Fat,0.142107998,Health and Hygiene,150.3734,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,296.9468,M11_November,ITC Limited
FDM50,13,Regular,0.030064132,Health and Hygiene,58.022,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,898.83,M11_November,ITC Limited
DRF13,12.1,Low Fat,0.029781363,Health and Hygiene,146.9444,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1596.5884,M11_November,ITC Limited
FDJ48,11.3,Low Fat,0.056387854,Health and Hygiene,245.4118,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,6669.3186,M11_November,ITC Limited
FDM20,10,Low Fat,0.038653608,Health and Hygiene,245.4144,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,7105.4176,M11_November,ITC Limited
FDP24,20.6,Low Fat,0.083172413,Health and Hygiene,121.0756,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1696.4584,M11_November,ITC Limited
FDC16,11.5,Regular,0.020565921,Health and Hygiene,86.054,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1384.864,M11_November,ITC Limited
NCB42,11.8,Low Fat,0.008609602,Health and Hygiene,114.8492,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1390.1904,M11_November,ITC Limited
FDN01,8.895,Low Fat,0.121180705,Health and Hygiene,177.037,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,176.437,M11_November,ITC Limited
FDT34,9.3,Low Fat,0.174703862,Health and Hygiene,104.0964,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1788.3388,M11_November,ITC Limited
FDA52,,Regular,0.127800388,Health and Hygiene,177.037,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,4587.362,M11_November,ITC Limited
NCC18,19.1,Low Fat,0.296713665,Health and Hygiene,171.8422,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,1034.6532,M11_November,ITC Limited
NCR41,17.85,Low Fat,0.018125948,Health and Hygiene,94.9094,OUT017,2019,,Tier 2,Supermarket OUT-Pune,761.6752,M11_November,ITC Limited
FDX23,6.445,Low Fat,0.029859711,Health and Hygiene,94.1436,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1418.154,M11_November,ITC Limited
FDP39,12.65,Low Fat,0.116203156,Health and Hygiene,53.5324,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,415.4592,M11_November,ITC Limited
NCH07,13.15,Low Fat,0.09264951,Health and Hygiene,157.8604,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,3803.0496,M11_November,ITC Limited
FDW47,,Low Fat,0.081197035,Health and Hygiene,121.7414,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,365.5242,M11_November,ITC Limited
DRD13,15,Low Fat,0.049070183,Health and Hygiene,61.9168,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,767.0016,M11_November,ITC Limited
FDR48,11.65,Low Fat,0.131394793,Health and Hygiene,151.9024,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,1669.8264,M11_November,ITC Limited
FDE17,20.1,Regular,0,Health and Hygiene,152.2366,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,151.1366,M11_November,ITC Limited
FDP60,17.35,Low Fat,0,Health and Hygiene,102.9016,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1922.8304,M11_November,ITC Limited
FDD57,18.1,Low Fat,0.022526293,Health and Hygiene,95.0094,OUT017,2019,,Tier 2,Supermarket OUT-Pune,1713.7692,M11_November,ITC Limited
FDW13,8.5,Low Fat,0.163838951,Health and Hygiene,51.3324,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,311.5944,M11_November,ITC Limited
FDN24,14.1,Low Fat,0.11349714,Health and Hygiene,56.1956,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1364.89,M11_November,ITC Limited
FDJ34,11.8,Regular,0.094185483,Health and Hygiene,126.2704,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2002.7264,M11_November,ITC Limited
FDD46,6.035,Low Fat,0.14113846,Health and Hygiene,155.0998,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,3691.1952,M11_November,ITC Limited
FDF46,,Low Fat,0.164006137,Health and Hygiene,113.2834,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,575.917,M11_November,ITC Limited
NCE43,12.5,Low Fat,0.17314115,Health and Hygiene,168.4448,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,170.4448,M11_November,ITC Limited
FDN27,20.85,Low Fat,0.039555016,Health and Hygiene,116.8808,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,820.2656,M11_November,ITC Limited
FDW52,14,Regular,0.037580877,Health and Hygiene,162.6526,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,4275.7676,M11_November,ITC Limited
DRH03,17.25,Low Fat,0.035064318,Health and Hygiene,92.412,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1304.968,M11_November,ITC Limited
NCM29,11.5,Low Fat,0.017678008,Health and Hygiene,129.2626,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1705.1138,M11_November,ITC Limited
FDR58,6.675,Low Fat,0.041986639,Health and Hygiene,93.2462,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1480.7392,M11_November,ITC Limited
FDY50,5.8,Low Fat,0.130955811,Health and Hygiene,90.3172,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,1338.258,M11_November,ITC Limited
FDE16,8.895,Low Fat,0.026492726,Health and Hygiene,208.4954,OUT017,2019,,Tier 2,Supermarket OUT-Pune,6251.862,M11_November,ITC Limited
NCE31,7.67,Low Fat,0.185130961,Health and Hygiene,32.9216,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,588.5672,M11_November,ITC Limited
FDE53,10.895,Low Fat,0.026934673,Health and Hygiene,106.128,OUT045,2019,,Tier 2,Supermarket OUT-Pune,319.584,M11_November,ITC Limited
DRK11,8.21,Low Fat,0,Health and Hygiene,148.2392,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1491.392,M11_November,ITC Limited
DRH13,8.575,Low Fat,0.023866079,Health and Hygiene,107.128,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,958.752,M11_November,ITC Limited
FDA11,7.75,Low Fat,0.043414959,Health and Hygiene,93.1436,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1418.154,M11_November,ITC Limited
DRL35,,Low Fat,0.030554947,Health and Hygiene,41.877,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1125.202,M11_November,ITC Limited
DRF36,,Low Fat,0.023463124,Health and Hygiene,190.6846,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,9554.23,M11_November,ITC Limited
FDI07,12.35,Regular,0.033951827,Health and Hygiene,197.2426,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2966.139,M11_November,ITC Limited
FDI32,17.7,Low Fat,0.174228338,Health and Hygiene,117.1834,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,691.1004,M11_November,ITC Limited
DRL60,8.52,Low Fat,0.027169589,Health and Hygiene,151.0682,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1829.6184,M11_November,ITC Limited
NCY17,18.2,Low Fat,0.1630653,Health and Hygiene,43.3086,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,758.3462,M11_November,ITC Limited
DRH36,,Low Fat,0.058444176,Health and Hygiene,73.0696,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,223.7088,M11_November,ITC Limited
FDX02,16,Low Fat,0.057049301,Health and Hygiene,225.9404,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1350.2424,M11_November,ITC Limited
FDG46,8.63,Regular,0.032960823,Health and Hygiene,115.0518,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1366.2216,M11_November,ITC Limited
FDM60,10.8,Regular,0,Health and Hygiene,40.7138,OUT017,2019,,Tier 2,Supermarket OUT-Pune,406.138,M11_November,ITC Limited
FDJ22,18.75,Low Fat,0.053025371,Health and Hygiene,192.5504,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2109.2544,M11_November,ITC Limited
FDU59,5.78,Low Fat,0.096306016,Health and Hygiene,161.9552,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2111.9176,M11_November,ITC Limited
FDL38,13.8,Regular,0.014762987,Health and Hygiene,90.7172,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1338.258,M11_November,ITC Limited
FDZ23,17.75,Regular,0.067446626,Health and Hygiene,184.724,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,1677.816,M11_November,ITC Limited
FDX52,11.5,Regular,0.042173667,Health and Hygiene,194.682,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,2316.984,M11_November,ITC Limited
NCB42,11.8,Low Fat,0.008578539,Health and Hygiene,117.6492,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1158.492,M11_November,ITC Limited
NCU18,15.1,Low Fat,0.056155909,Health and Hygiene,140.5496,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2681.8424,M11_November,ITC Limited
FDI32,,Low Fat,0.305305397,Health and Hygiene,116.6834,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,460.7336,M11_November,ITC Limited
DRZ11,8.85,Regular,0.112571187,Health and Hygiene,122.0388,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,1609.9044,M11_November,ITC Limited
NCL54,12.6,Low Fat,0.083221904,Health and Hygiene,174.5054,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2626.581,M11_November,ITC Limited
FDS19,13.8,Regular,0.064195136,Health and Hygiene,75.8012,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1138.518,M11_November,ITC Limited
DRB13,6.115,Regular,0.007055292,Health and Hygiene,188.653,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,3605.307,M11_November,ITC Limited
DRI51,17.25,Low Fat,0.070703828,Health and Hygiene,170.3764,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,343.5528,M11_November,ITC Limited
FDS57,,Low Fat,0.102941345,Health and Hygiene,142.047,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,2719.793,M11_November,ITC Limited
FDT39,6.26,Regular,0.009887927,Health and Hygiene,150.7366,OUT045,2019,,Tier 2,Supermarket OUT-Pune,2418.1856,M11_November,ITC Limited
FDH48,13.5,Low Fat,0.101231721,Health and Hygiene,86.254,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,173.108,M11_November,ITC Limited
NCB18,19.6,Low Fat,0.069112952,Health and Hygiene,90.1514,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,442.757,M11_November,ITC Limited
FDR25,,Regular,0.138846289,Health and Hygiene,263.7884,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1324.942,M11_November,ITC Limited
FDV21,11.5,Low Fat,0.171050595,Health and Hygiene,126.3704,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,3880.2824,M11_November,ITC Limited
DRH23,14.65,Low Fat,0,Health and Hygiene,54.9614,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,552.614,M11_November,ITC Limited
FDS52,8.89,Low Fat,0.005496816,Health and Hygiene,102.8016,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1012.016,M11_November,ITC Limited
NCC31,8.02,Low Fat,0.033259081,Health and Hygiene,154.2972,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,1090.5804,M11_November,ITC Limited
FDU03,18.7,Regular,0.092095924,Health and Hygiene,183.3292,OUT017,2019,,Tier 2,Supermarket OUT-Pune,2006.7212,M11_November,ITC Limited
FDG50,7.405,Low Fat,0.015295536,Health and Hygiene,89.7146,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,547.2876,M11_November,ITC Limited
FDY31,5.98,Low Fat,0.043526599,Health and Hygiene,148.4418,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,2354.2688,M11_November,ITC Limited
FDX39,,Regular,0.049435598,Health and Hygiene,209.7586,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,5487.5236,M11_November,ITC Limited
FDE46,,Low Fat,0.027610698,Health and Hygiene,149.5366,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,604.5464,M11_November,ITC Limited
NCN29,15.2,Low Fat,0.012141036,Health and Hygiene,48.7034,OUT045,2019,,Tier 2,Supermarket OUT-Pune,680.4476,M11_November,ITC Limited
DRF13,12.1,Low Fat,0.029949818,Health and Hygiene,146.3444,OUT017,2019,,Tier 2,Supermarket OUT-Pune,3773.7544,M11_November,ITC Limited
FDT46,,Low Fat,0.053939315,Health and Hygiene,52.1008,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,50.6008,M11_November,ITC Limited
FDS58,9.285,Regular,0,Health and Hygiene,161.5578,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,4653.2762,M11_November,ITC Limited
FDX52,,Regular,0.073541072,Health and Hygiene,192.282,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,386.164,M11_November,ITC Limited
FDP27,8.155,Low Fat,0.199935881,Health and Hygiene,188.453,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,379.506,M11_November,ITC Limited
FDX44,9.3,Low Fat,0.043033346,Health and Hygiene,89.4172,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1159.8236,M11_November,ITC Limited
DRO35,13.85,Low Fat,0.034570357,Health and Hygiene,117.4492,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,3243.7776,M11_November,Godrej Consumer Products Ltd
FDC59,16.7,Regular,0.054739692,Health and Hygiene,65.7168,OUT045,2019,,Tier 2,Supermarket OUT-Pune,1086.5856,M11_November,Godrej Consumer Products Ltd
FDB12,11.15,Regular,0.105471384,Health and Hygiene,105.8648,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,1973.4312,M11_November,Godrej Consumer Products Ltd
FDU26,16.7,Regular,0.042610897,Health and Hygiene,117.2782,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,715.0692,M11_November,Godrej Consumer Products Ltd
NCF30,17,Low Fat,0.126758324,Health and Hygiene,124.5362,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1132.5258,M11_November,Godrej Consumer Products Ltd
FDX20,7.365,Low Fat,0.042524835,Health and Hygiene,228.372,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,4527.44,M11_November,Godrej Consumer Products Ltd
FDN02,16.5,Low Fat,0.073813788,Health and Hygiene,207.2638,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,5383.6588,M11_November,Godrej Consumer Products Ltd
DRC27,13.8,Low Fat,0.097251621,Health and Hygiene,245.7802,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,245.6802,M11_November,Godrej Consumer Products Ltd
FDZ38,,Low Fat,0.014008751,Health and Hygiene,171.3422,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,862.211,M11_November,Godrej Consumer Products Ltd
DRH25,18.7,Low Fat,0.02442574,Health and Hygiene,52.9324,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,51.9324,M11_November,Godrej Consumer Products Ltd
FDK21,7.905,Low Fat,0.010012319,Health and Hygiene,250.4408,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,3004.0896,M11_November,Godrej Consumer Products Ltd
FDT01,13.65,Regular,0.184454044,Health and Hygiene,211.4902,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,4035.4138,M11_November,Godrej Consumer Products Ltd
FDZ09,17.6,Low Fat,0.105042025,Health and Hygiene,163.8868,OUT049,2019,Medium,Tier 1,Supermarket OUT-Pune,3111.9492,M11_November,Godrej Consumer Products Ltd
DRL37,15.5,Low Fat,0.053589594,Health and Hygiene,44.177,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,173.108,M11_November,Godrej Consumer Products Ltd
FDN49,17.25,Regular,0.125734578,Health and Hygiene,41.748,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,199.74,M11_November,Godrej Consumer Products Ltd
FDC22,6.89,Regular,0.136705075,Health and Hygiene,194.882,OUT045,2019,,Tier 2,Supermarket OUT-Pune,4440.886,M11_November,Godrej Consumer Products Ltd
FDT33,7.81,Regular,0.03412912,Health and Hygiene,165.1158,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,1838.2738,M11_November,Godrej Consumer Products Ltd
NCB43,20.2,Low Fat,0.100319317,Health and Hygiene,188.6898,OUT018,2019,Medium,Tier 3,Supermarket OUT-Mumbai,3367.6164,M11_November,Godrej Consumer Products Ltd
DRI25,,Low Fat,0.033737273,Health and Hygiene,56.6614,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,607.8754,M11_November,Godrej Consumer Products Ltd
FDD21,10.3,Regular,0.030569229,Health and Hygiene,113.1176,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,4695.2216,M11_November,Godrej Consumer Products Ltd
FDS23,4.635,Low Fat,0.14086247,Health and Hygiene,126.4994,OUT035,2019,Small,Tier 2,Supermarket OUT-Pune,1670.4922,M11_November,Godrej Consumer Products Ltd
FDS13,6.465,Low Fat,0.208397715,Health and Hygiene,265.2884,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,264.9884,M11_November,Godrej Consumer Products Ltd
DRI03,,Low Fat,0.039751236,Health and Hygiene,176.9028,OUT019,2019,Small,Tier 1,Supermarket OUT-Solapur,708.4112,M11_November,Godrej Consumer Products Ltd
FDU58,6.61,Regular,0,Health and Hygiene,186.4898,OUT045,2019,,Tier 2,Supermarket OUT-Pune,2993.4368,M11_November,Godrej Consumer Products Ltd
FDL09,,Regular,0.127416049,Health and Hygiene,167.4816,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1006.6896,M11_November,Godrej Consumer Products Ltd
FDS12,9.1,Low Fat,0.291438755,Health and Hygiene,126.8362,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,125.8362,M11_November,Godrej Consumer Products Ltd
FDP03,5.15,Regular,0.06112617,Health and Hygiene,122.5388,OUT013,2019,High,Tier 3,Supermarket OUT-Pune,371.5164,M11_November,Godrej Consumer Products Ltd
FDI21,,Regular,0.056328717,Health and Hygiene,63.9168,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,1597.92,M11_November,Godrej Consumer Products Ltd
FDW45,18,Low Fat,0.03901099,Health and Hygiene,147.7418,OUT046,2019,Small,Tier 1,Supermarket OUT-Pune,4119.9704,M11_November,Godrej Consumer Products Ltd
NCA18,10.1,Low Fat,0.093862362,Health and Hygiene,115.9492,OUT010,2019,,Tier 3,Supermarket OUT-Solapur,231.6984,M11_November,Godrej Consumer Products Ltd
FDN32,,Low Fat,0.015485016,Health and Hygiene,185.6266,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,4979.5182,M11_November,Godrej Consumer Products Ltd
FDRegular5,,Regular,0.033276066,Health and Hygiene,153.8314,OUT027,2019,Medium,Tier 3,Supermarket OUT-Nashik,3723.1536,M11_November,Godrej Consumer Products Ltd
