pickup,dropoff,passengers,distance,fare,tip,tolls,total,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-08 23:17:27,2019-03-08 23:34:02,1,2.05,12.0,3.16,0.0,18.96,credit card,UN/Turtle Bay South,Yorkville East,Manhattan,Manhattan
2019-03-27 22:28:01,2019-03-27 22:43:39,1,2.93,13.0,3.36,0.0,20.16,credit card,Little Italy/NoLiTa,Garment District,Manhattan,Manhattan
2019-03-03 02:27:33,2019-03-03 02:39:26,1,3.4,12.0,2.0,0.0,17.8,credit card,East Village,Lenox Hill West,Manhattan,Manhattan
2019-03-17 18:18:24,2019-03-17 18:26:54,1,1.61,8.0,2.26,0.0,13.56,credit card,Midtown East,Kips Bay,Manhattan,Manhattan
2019-03-28 19:46:55,2019-03-28 20:09:17,1,5.81,21.0,1.0,0.0,26.3,credit card,Midtown East,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-06 17:21:06,2019-03-06 17:29:56,1,0.99,7.5,2.95,0.0,14.75,credit card,Upper East Side North,Yorkville East,Manhattan,Manhattan
2019-03-18 22:18:06,2019-03-18 22:23:37,1,1.1,6.0,1.96,0.0,11.76,credit card,Midtown South,Midtown East,Manhattan,Manhattan
2019-03-09 03:02:40,2019-03-09 03:29:02,3,12.15,35.0,5.0,5.76,49.56,credit card,Clinton East,Kew Gardens,Manhattan,Queens
2019-03-05 19:05:32,2019-03-05 19:17:04,1,1.61,9.5,2.76,0.0,16.56,credit card,Midtown East,Gramercy,Manhattan,Manhattan
2019-03-01 23:45:48,2019-03-01 23:48:11,1,0.8,4.5,2.08,0.0,10.38,credit card,Lenox Hill West,Yorkville West,Manhattan,Manhattan
2019-03-19 04:46:57,2019-03-19 04:51:06,5,0.95,5.0,0.0,0.0,8.8,cash,Times Sq/Theatre District,Clinton East,Manhattan,Manhattan
2019-03-30 14:17:47,2019-03-30 14:25:59,1,1.12,7.0,2.06,0.0,12.36,credit card,Lenox Hill West,Upper East Side South,Manhattan,Manhattan
2019-03-23 11:07:28,2019-03-23 11:47:11,4,11.7,39.0,10.0,5.76,58.06,credit card,LaGuardia Airport,Times Sq/Theatre District,Queens,Manhattan
2019-03-19 18:23:29,2019-03-19 18:51:45,1,5.73,21.5,5.16,0.0,30.96,credit card,TriBeCa/Civic Center,Yorkville East,Manhattan,Manhattan
2019-03-20 11:51:42,2019-03-20 12:01:47,1,0.92,8.0,2.26,0.0,13.56,credit card,West Chelsea/Hudson Yards,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-29 09:58:05,2019-03-29 10:22:16,1,4.2,19.0,4.45,0.0,26.75,credit card,Midtown East,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-02 21:22:53,2019-03-02 21:29:28,1,1.38,6.5,2.58,0.0,12.88,credit card,Murray Hill,East Village,Manhattan,Manhattan
2019-03-08 14:20:11,2019-03-08 14:38:16,1,2.9,14.5,3.56,0.0,21.36,credit card,Clinton West,Upper East Side North,Manhattan,Manhattan
2019-03-04 16:04:01,2019-03-04 16:18:52,1,2.8,12.5,4.2,0.0,21.0,credit card,Lenox Hill West,East Chelsea,Manhattan,Manhattan
2019-03-28 17:21:04,2019-03-28 17:49:48,6,2.17,18.5,0.0,0.0,22.8,cash,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-07 08:15:52,2019-03-07 08:24:22,2,1.33,8.0,2.2,0.0,11.0,credit card,Bloomingdale,Morningside Heights,Manhattan,Manhattan
2019-03-07 19:56:31,2019-03-07 20:10:33,6,1.89,10.5,2.0,0.0,16.8,credit card,Lincoln Square East,Murray Hill,Manhattan,Manhattan
2019-03-14 08:54:28,2019-03-14 09:03:02,1,1.0,7.0,2.05,0.0,12.35,credit card,Upper East Side South,Lenox Hill West,Manhattan,Manhattan
2019-03-26 21:02:29,2019-03-26 21:14:54,1,2.22,10.5,2.86,0.0,17.16,credit card,West Village,Alphabet City,Manhattan,Manhattan
2019-03-26 13:39:02,2019-03-26 13:59:27,1,10.78,30.5,7.91,5.76,47.47,credit card,LaGuardia Airport,Midtown East,Queens,Manhattan
2019-03-31 19:26:10,2019-03-31 19:38:15,1,1.6,9.5,2.55,0.0,15.35,credit card,Garment District,Gramercy,Manhattan,Manhattan
2019-03-05 17:52:41,2019-03-05 18:06:33,1,2.15,11.0,3.06,0.0,18.36,credit card,Midtown South,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-13 21:17:38,2019-03-13 21:25:50,2,1.2,7.5,2.25,0.0,13.55,credit card,Meatpacking/West Village West,Greenwich Village North,Manhattan,Manhattan
2019-03-28 11:50:24,2019-03-28 11:52:43,1,0.74,4.5,0.0,0.0,7.8,cash,Upper West Side South,Central Park,Manhattan,Manhattan
2019-03-26 09:30:55,2019-03-26 09:43:08,1,1.8,10.0,2.65,0.0,15.95,credit card,Lincoln Square East,Central Park,Manhattan,Manhattan
2019-03-19 12:35:28,2019-03-19 13:01:21,1,3.37,17.0,0.0,0.0,20.3,cash,SoHo,Hudson Sq,Manhattan,Manhattan
2019-03-16 23:35:27,2019-03-16 23:53:58,2,3.45,14.0,1.8,0.0,19.6,credit card,Midtown South,Financial District North,Manhattan,Manhattan
2019-03-09 00:00:22,2019-03-09 00:24:51,2,3.0,17.5,4.25,0.0,25.55,credit card,Lower East Side,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-01 21:36:26,2019-03-01 21:42:07,2,0.94,6.0,1.0,0.0,10.8,credit card,East Village,SoHo,Manhattan,Manhattan
2019-03-25 22:35:30,2019-03-25 22:38:01,1,0.7,4.0,1.55,0.0,9.35,credit card,Lenox Hill East,Lenox Hill East,Manhattan,Manhattan
2019-03-12 17:17:54,2019-03-12 17:28:25,1,1.2,8.0,2.0,0.0,14.3,credit card,Upper West Side South,Upper East Side North,Manhattan,Manhattan
2019-03-21 18:40:39,2019-03-21 19:17:35,1,5.4,26.0,6.0,0.0,36.3,credit card,Union Sq,Old Astoria,Manhattan,Queens
2019-03-01 23:38:16,2019-03-01 23:47:35,1,1.6,8.0,0.0,0.0,11.8,cash,Meatpacking/West Village West,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-02 16:20:31,2019-03-02 16:38:44,1,2.28,13.0,3.26,0.0,19.56,credit card,East Chelsea,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-16 23:33:23,2019-03-16 23:45:49,1,4.54,15.0,3.76,0.0,22.56,credit card,East Village,Battery Park City,Manhattan,Manhattan
2019-03-10 19:08:17,2019-03-10 19:16:03,1,1.9,8.0,2.25,0.0,13.55,credit card,Clinton West,Upper West Side North,Manhattan,Manhattan
2019-03-29 09:27:12,2019-03-29 09:37:58,3,1.6,9.0,3.65,0.0,15.95,credit card,TriBeCa/Civic Center,Greenwich Village North,Manhattan,Manhattan
2019-03-27 18:59:02,2019-03-27 19:02:05,1,0.7,4.5,0.0,0.0,8.8,cash,Lenox Hill East,Yorkville East,Manhattan,Manhattan
2019-03-20 01:34:41,2019-03-20 01:47:17,2,2.6,11.0,2.95,0.0,17.75,credit card,Midtown South,Lower East Side,Manhattan,Manhattan
2019-03-26 16:16:06,2019-03-26 16:20:07,4,0.45,4.5,0.0,0.0,8.8,cash,Greenwich Village North,Gramercy,Manhattan,Manhattan
2019-03-27 15:09:40,2019-03-27 15:50:03,5,13.24,42.0,0.0,0.0,42.8,cash,JFK Airport,Jackson Heights,Queens,Queens
2019-03-23 12:08:11,2019-03-23 12:28:20,1,7.54,24.0,0.0,5.76,30.56,cash,LaGuardia Airport,Central Harlem,Queens,Manhattan
2019-03-24 21:20:30,2019-03-24 21:48:11,2,4.8,20.5,0.0,0.0,24.3,cash,SoHo,Upper West Side South,Manhattan,Manhattan
2019-03-26 21:29:34,2019-03-26 21:36:55,1,1.3,7.0,2.0,0.0,12.8,credit card,Central Park,Midtown Center,Manhattan,Manhattan
2019-03-06 08:56:28,2019-03-06 09:45:20,1,13.51,44.5,9.06,0.0,54.36,credit card,JFK Airport,Park Slope,Queens,Brooklyn
2019-03-16 13:34:40,2019-03-16 13:44:53,2,0.87,7.5,0.0,0.0,10.8,cash,Times Sq/Theatre District,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-11 22:46:48,2019-03-11 23:05:47,3,3.99,15.5,3.86,0.0,23.16,credit card,Lincoln Square East,East Village,Manhattan,Manhattan
2019-03-22 01:05:30,2019-03-22 01:13:52,1,1.8,8.0,0.0,0.0,11.8,cash,Midtown South,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-15 10:37:35,2019-03-15 10:38:39,2,0.2,3.0,1.85,0.0,8.15,credit card,Murray Hill,Murray Hill,Manhattan,Manhattan
2019-03-28 20:57:25,2019-03-28 21:04:28,3,2.1,8.5,1.2,0.0,13.5,credit card,Upper West Side South,Morningside Heights,Manhattan,Manhattan
2019-03-31 18:27:01,2019-03-31 18:36:22,1,1.58,8.0,2.26,0.0,13.56,credit card,Times Sq/Theatre District,Flatiron,Manhattan,Manhattan
2019-03-23 05:56:52,2019-03-23 06:23:03,1,19.7,52.0,12.2,5.76,73.26,credit card,JFK Airport,Yorkville East,Queens,Manhattan
2019-03-10 16:56:15,2019-03-10 17:06:52,1,2.39,9.5,3.2,0.0,16.0,credit card,Murray Hill,Upper East Side North,Manhattan,Manhattan
2019-03-01 21:03:15,2019-03-01 21:04:13,1,0.35,-3.0,0.0,0.0,-6.8,,Times Sq/Theatre District,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-20 14:07:42,2019-03-20 14:11:46,3,0.6,5.0,1.65,0.0,9.95,credit card,Battery Park,World Trade Center,Manhattan,Manhattan
2019-03-21 17:41:46,2019-03-21 17:45:13,1,0.56,4.5,2.64,0.0,11.44,credit card,Lincoln Square East,Clinton East,Manhattan,Manhattan
2019-03-10 10:30:53,2019-03-10 10:34:59,4,0.68,4.5,1.56,0.0,9.36,credit card,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-26 16:46:13,2019-03-26 17:06:33,3,2.2,13.5,0.0,0.0,17.8,,World Trade Center,Brooklyn Heights,Manhattan,Brooklyn
2019-03-20 07:25:27,2019-03-20 07:48:16,1,8.03,25.5,3.0,0.0,31.8,credit card,Upper East Side North,Financial District North,Manhattan,Manhattan
2019-03-14 10:09:56,2019-03-14 10:25:36,1,2.1,11.5,2.95,0.0,17.75,credit card,Upper West Side South,Upper East Side South,Manhattan,Manhattan
2019-03-26 07:31:04,2019-03-26 07:35:30,1,0.6,5.0,1.25,0.0,9.55,credit card,Upper East Side South,Midtown Center,Manhattan,Manhattan
2019-03-18 20:43:11,2019-03-18 20:48:10,1,1.15,6.0,1.96,0.0,11.76,credit card,Upper East Side South,Lincoln Square East,Manhattan,Manhattan
2019-03-03 21:01:50,2019-03-03 21:10:48,6,1.71,8.0,2.36,0.0,14.16,credit card,East Village,Murray Hill,Manhattan,Manhattan
2019-03-31 11:18:07,2019-03-31 11:32:37,2,3.07,12.5,3.16,0.0,18.96,credit card,Lincoln Square East,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-08 15:12:41,2019-03-08 15:16:13,1,0.8,4.5,1.55,0.0,9.35,credit card,Greenwich Village South,East Village,Manhattan,Manhattan
2019-03-23 19:28:38,2019-03-23 19:49:00,1,1.2,13.0,3.25,0.0,19.55,credit card,Midtown North,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-20 21:45:15,2019-03-20 21:54:14,0,0.9,7.0,2.16,0.0,12.96,credit card,Penn Station/Madison Sq West,Murray Hill,Manhattan,Manhattan
2019-03-14 09:48:26,2019-03-14 10:38:37,1,8.48,36.5,11.39,5.76,56.95,credit card,LaGuardia Airport,Midtown South,Queens,Manhattan
2019-03-24 22:14:50,2019-03-24 22:19:22,1,0.82,5.0,0.0,0.0,8.8,cash,Penn Station/Madison Sq West,Flatiron,Manhattan,Manhattan
2019-03-10 18:04:01,2019-03-10 19:03:03,6,19.92,52.0,0.0,0.0,55.3,credit card,Financial District South,JFK Airport,Manhattan,Queens
2019-03-05 08:17:42,2019-03-05 08:39:54,1,6.8,23.0,0.0,0.0,23.8,cash,JFK Airport,East New York,Queens,Brooklyn
2019-03-08 11:48:54,2019-03-08 11:55:21,1,0.7,6.0,1.85,0.0,11.15,credit card,Greenwich Village North,Gramercy,Manhattan,Manhattan
2019-03-27 07:58:49,2019-03-27 08:35:32,1,13.48,40.5,0.0,0.0,41.3,cash,JFK Airport,Marine Park/Mill Basin,Queens,Brooklyn
2019-03-14 23:14:31,2019-03-14 23:23:38,1,1.31,8.0,2.36,0.0,14.16,credit card,Times Sq/Theatre District,East Chelsea,Manhattan,Manhattan
2019-03-29 08:16:17,2019-03-29 08:42:25,0,6.0,22.5,6.45,0.0,32.25,credit card,Battery Park City,Murray Hill,Manhattan,Manhattan
2019-03-30 09:02:41,2019-03-30 09:15:30,2,3.6,12.5,3.15,0.0,18.95,credit card,West Village,Lenox Hill West,Manhattan,Manhattan
2019-03-29 07:21:17,2019-03-29 07:52:36,1,16.2,45.0,13.5,5.76,67.56,credit card,World Trade Center,LaGuardia Airport,Manhattan,Queens
2019-03-31 16:54:31,2019-03-31 17:01:51,1,0.92,6.5,1.96,0.0,11.76,credit card,Kips Bay,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-12 20:46:20,2019-03-12 20:50:34,6,1.18,5.5,1.67,0.0,10.97,credit card,Meatpacking/West Village West,East Chelsea,Manhattan,Manhattan
2019-03-23 09:17:42,2019-03-23 09:26:46,1,2.3,9.0,2.45,0.0,14.75,credit card,East Harlem South,Upper East Side South,Manhattan,Manhattan
2019-03-06 17:18:41,2019-03-06 17:27:08,1,1.0,7.0,2.8,0.0,14.1,credit card,Midtown East,Murray Hill,Manhattan,Manhattan
2019-03-22 00:20:21,2019-03-22 00:37:20,1,4.4,16.0,3.96,0.0,23.76,credit card,Midtown East,Manhattan Valley,Manhattan,Manhattan
2019-03-15 09:29:26,2019-03-15 09:44:03,1,2.3,11.5,2.22,0.0,17.02,credit card,Upper West Side North,Central Park,Manhattan,Manhattan
2019-03-14 21:00:25,2019-03-14 21:07:12,1,1.05,6.5,1.75,0.0,12.05,credit card,Midtown East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-15 19:39:27,2019-03-15 20:02:00,1,2.8,15.0,4.8,0.0,24.1,credit card,World Trade Center,Alphabet City,Manhattan,Manhattan
2019-03-27 01:51:18,2019-03-27 01:56:15,1,1.3,6.5,2.06,0.0,12.36,credit card,Greenwich Village South,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-21 23:10:17,2019-03-21 23:20:14,1,1.18,8.0,2.36,0.0,14.16,credit card,Little Italy/NoLiTa,East Village,Manhattan,Manhattan
2019-03-23 19:24:17,2019-03-23 19:40:42,1,3.35,14.0,3.46,0.0,20.76,credit card,Clinton West,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-16 15:46:09,2019-03-16 15:49:47,2,0.7,4.5,0.94,0.0,8.74,credit card,East Village,Murray Hill,Manhattan,Manhattan
2019-03-10 16:30:20,2019-03-10 16:36:55,1,1.01,6.0,1.0,0.0,10.3,credit card,Clinton East,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-04 13:21:18,2019-03-04 13:24:21,5,0.72,4.5,1.56,0.0,9.36,credit card,Clinton East,Clinton East,Manhattan,Manhattan
2019-03-08 08:15:39,2019-03-08 08:21:14,1,0.6,5.5,0.0,0.0,8.8,cash,Gramercy,Union Sq,Manhattan,Manhattan
2019-03-25 16:46:15,2019-03-25 16:54:47,1,2.08,8.5,0.0,0.0,12.8,cash,Union Sq,SoHo,Manhattan,Manhattan
2019-03-29 10:37:38,2019-03-29 10:50:45,6,1.25,9.5,3.2,0.0,16.0,credit card,Lower East Side,Hudson Sq,Manhattan,Manhattan
2019-03-06 00:15:23,2019-03-06 00:22:03,1,1.8,7.5,2.25,0.0,13.55,credit card,TriBeCa/Civic Center,Union Sq,Manhattan,Manhattan
2019-03-30 01:29:39,2019-03-30 01:33:30,1,0.8,5.0,1.75,0.0,10.55,credit card,Kips Bay,Garment District,Manhattan,Manhattan
2019-03-30 22:17:34,2019-03-30 22:28:06,1,1.8,9.0,2.55,0.0,15.35,credit card,TriBeCa/Civic Center,Union Sq,Manhattan,Manhattan
2019-03-10 15:02:00,2019-03-10 15:13:55,1,1.2,9.0,1.0,0.0,13.3,credit card,East Chelsea,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-23 00:01:08,2019-03-23 00:08:01,3,1.7,7.5,2.25,0.0,13.55,credit card,Clinton East,Upper West Side South,Manhattan,Manhattan
2019-03-14 01:28:40,2019-03-14 01:42:45,1,3.7,14.0,0.0,0.0,17.8,cash,Midtown Center,World Trade Center,Manhattan,Manhattan
2019-03-12 17:07:23,2019-03-12 17:17:59,2,1.52,8.5,0.0,0.0,12.8,cash,TriBeCa/Civic Center,Greenwich Village South,Manhattan,Manhattan
2019-03-04 21:26:33,2019-03-04 21:38:00,1,2.77,11.0,2.96,0.0,17.76,credit card,Midtown North,Upper East Side North,Manhattan,Manhattan
2019-03-03 10:00:03,2019-03-03 10:35:56,1,20.7,52.0,0.0,0.0,55.3,cash,JFK Airport,Financial District North,Queens,Manhattan
2019-03-23 10:05:44,2019-03-23 10:15:27,1,1.5,8.0,2.0,0.0,13.3,credit card,Clinton West,Midtown South,Manhattan,Manhattan
2019-03-02 09:11:03,2019-03-02 09:24:47,3,1.68,10.0,0.0,0.0,13.3,cash,Greenwich Village South,East Chelsea,Manhattan,Manhattan
2019-03-25 16:47:19,2019-03-25 17:00:29,1,2.6,11.0,0.0,0.0,15.3,credit card,Times Sq/Theatre District,SoHo,Manhattan,Manhattan
2019-03-12 16:14:13,2019-03-12 16:18:20,2,0.96,5.0,2.79,0.0,12.09,credit card,Lincoln Square West,Upper West Side North,Manhattan,Manhattan
2019-03-15 18:58:24,2019-03-15 19:00:12,1,0.54,3.5,1.21,0.0,9.01,credit card,Upper East Side South,Upper East Side South,Manhattan,Manhattan
2019-03-07 19:20:49,2019-03-07 19:33:33,1,1.46,9.5,2.07,0.0,15.87,credit card,Sutton Place/Turtle Bay North,Midtown South,Manhattan,Manhattan
2019-03-07 17:15:14,2019-03-07 17:19:54,1,0.8,5.0,0.01,0.0,9.31,credit card,Midtown Center,Midtown Center,Manhattan,Manhattan
2019-03-13 16:43:57,2019-03-13 16:54:59,1,0.95,8.0,2.46,0.0,14.76,credit card,Sutton Place/Turtle Bay North,Midtown Center,Manhattan,Manhattan
2019-03-06 12:45:06,2019-03-06 12:52:58,1,1.1,7.0,2.05,0.0,12.35,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019-03-07 08:14:27,2019-03-07 08:20:58,1,1.04,6.5,1.0,0.0,10.8,credit card,Midtown East,Union Sq,Manhattan,Manhattan
2019-03-12 08:14:08,2019-03-12 08:31:51,3,2.9,13.5,3.36,0.0,20.16,credit card,Little Italy/NoLiTa,Midtown East,Manhattan,Manhattan
2019-03-14 19:31:11,2019-03-14 19:44:41,1,2.19,11.0,3.0,0.0,18.3,credit card,Lincoln Square East,Lenox Hill East,Manhattan,Manhattan
2019-03-05 18:20:42,2019-03-05 18:42:24,1,2.1,14.0,0.0,0.0,18.3,,Gramercy,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-07 05:47:58,2019-03-07 05:52:35,1,0.93,5.5,0.0,0.0,9.3,credit card,East Chelsea,Union Sq,Manhattan,Manhattan
2019-03-09 18:23:54,2019-03-09 18:37:16,5,1.21,9.5,0.0,0.0,12.8,credit card,Little Italy/NoLiTa,East Village,Manhattan,Manhattan
2019-03-03 20:12:44,2019-03-03 20:20:03,1,1.26,7.5,0.0,0.0,11.3,cash,TriBeCa/Civic Center,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-03 13:48:59,2019-03-03 13:54:31,1,0.5,5.5,0.0,0.0,6.3,cash,East Harlem North,East Harlem South,Manhattan,Manhattan
2019-03-29 18:31:46,2019-03-29 19:00:12,1,6.13,23.5,0.0,0.0,27.8,cash,Financial District South,Garment District,Manhattan,Manhattan
2019-03-23 11:48:35,2019-03-23 12:30:55,1,18.65,52.0,15.26,5.76,76.32,credit card,JFK Airport,Clinton East,Queens,Manhattan
2019-03-30 17:36:41,2019-03-30 17:40:49,5,0.75,5.0,1.66,0.0,9.96,credit card,Midtown East,Midtown East,Manhattan,Manhattan
2019-03-28 10:19:37,2019-03-28 10:27:42,1,0.8,6.5,1.25,0.0,11.05,credit card,Meatpacking/West Village West,Greenwich Village North,Manhattan,Manhattan
2019-03-08 15:59:33,2019-03-08 16:21:56,1,2.59,15.5,3.76,0.0,22.56,credit card,Lincoln Square East,Manhattan Valley,Manhattan,Manhattan
2019-03-06 17:29:56,2019-03-06 17:39:40,2,1.67,8.5,2.56,0.0,15.36,credit card,Flatiron,Gramercy,Manhattan,Manhattan
2019-03-19 16:13:13,2019-03-19 16:17:27,1,0.66,5.0,0.0,0.0,9.3,cash,Gramercy,Kips Bay,Manhattan,Manhattan
2019-03-01 02:38:21,2019-03-01 02:48:35,4,2.89,11.0,2.96,0.0,17.76,credit card,Chinatown,Flatiron,Manhattan,Manhattan
2019-03-20 12:01:59,2019-03-20 12:11:28,1,1.5,8.5,0.5,0.0,12.3,credit card,Upper East Side North,Upper West Side North,Manhattan,Manhattan
2019-03-07 08:12:25,2019-03-07 08:22:20,2,1.67,8.5,2.36,0.0,14.16,credit card,Clinton East,Lincoln Square East,Manhattan,Manhattan
2019-03-20 14:20:00,2019-03-20 14:27:23,1,0.9,6.5,1.45,0.0,8.75,credit card,Boerum Hill,Brooklyn Heights,Brooklyn,Brooklyn
2019-03-01 07:22:44,2019-03-01 07:28:32,1,0.7,5.5,0.0,0.0,6.3,cash,East Harlem South,Upper East Side North,Manhattan,Manhattan
2019-03-27 17:51:56,2019-03-27 17:54:58,1,0.99,5.0,1.86,0.0,11.16,credit card,Upper West Side North,Morningside Heights,Manhattan,Manhattan
2019-03-10 15:40:08,2019-03-10 15:47:49,2,1.1,7.0,2.0,0.0,12.3,credit card,Times Sq/Theatre District,Midtown Center,Manhattan,Manhattan
2019-03-30 23:23:37,2019-03-30 23:38:49,2,1.9,11.0,0.0,0.0,14.8,cash,Midtown South,Lower East Side,Manhattan,Manhattan
2019-03-24 10:25:40,2019-03-24 10:33:37,1,1.5,8.0,0.0,0.0,11.3,cash,East Village,East Chelsea,Manhattan,Manhattan
2019-03-07 11:44:12,2019-03-07 11:56:17,1,0.9,8.5,0.0,0.0,11.8,cash,Midtown Center,Murray Hill,Manhattan,Manhattan
2019-03-25 17:55:05,2019-03-25 17:56:03,1,0.3,3.0,0.0,0.0,7.3,cash,Clinton East,East Chelsea,Manhattan,Manhattan
2019-03-05 22:57:52,2019-03-05 23:14:06,1,8.16,24.0,6.71,5.76,40.27,credit card,LaGuardia Airport,Yorkville West,Queens,Manhattan
2019-03-04 18:38:56,2019-03-04 18:50:11,1,1.22,8.5,1.0,0.0,13.8,credit card,Lincoln Square East,Clinton East,Manhattan,Manhattan
2019-03-09 17:11:07,2019-03-09 17:19:06,1,0.37,6.0,1.86,0.0,11.16,credit card,Flatiron,Union Sq,Manhattan,Manhattan
2019-03-23 11:08:13,2019-03-23 11:14:42,1,1.05,6.5,1.96,0.0,11.76,credit card,Lincoln Square East,Upper East Side South,Manhattan,Manhattan
2019-03-29 13:18:26,2019-03-29 13:33:45,1,1.6,11.0,2.86,0.0,17.16,credit card,Flatiron,Greenwich Village South,Manhattan,Manhattan
2019-03-25 20:08:27,2019-03-25 20:17:26,1,1.58,8.0,2.36,0.0,14.16,credit card,Midtown Center,Gramercy,Manhattan,Manhattan
2019-03-14 11:30:26,2019-03-14 11:50:27,1,2.08,13.5,4.2,0.0,21.0,credit card,Upper East Side North,Midtown North,Manhattan,Manhattan
2019-03-12 08:27:48,2019-03-12 08:59:12,1,4.0,21.0,3.0,0.0,27.3,credit card,Yorkville West,East Chelsea,Manhattan,Manhattan
2019-03-16 01:50:27,2019-03-16 02:06:09,2,4.4,15.5,3.86,0.0,23.16,credit card,Greenwich Village South,Upper East Side North,Manhattan,Manhattan
2019-03-19 13:07:21,2019-03-19 13:12:09,1,0.55,5.0,0.0,0.0,8.3,cash,Upper East Side South,Upper East Side South,Manhattan,Manhattan
2019-03-30 13:59:13,2019-03-30 14:05:36,1,1.0,6.0,1.85,0.0,11.15,credit card,Yorkville East,Upper East Side North,Manhattan,Manhattan
2019-03-24 04:59:43,2019-03-24 05:17:22,1,2.6,14.0,0.0,0.0,17.8,cash,East Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-21 06:51:21,2019-03-21 06:56:28,1,1.0,5.5,0.44,0.0,9.24,credit card,Sutton Place/Turtle Bay North,Kips Bay,Manhattan,Manhattan
2019-03-05 17:45:32,2019-03-05 18:30:28,2,5.67,29.5,0.0,0.0,33.8,cash,Midtown Center,South Williamsburg,Manhattan,Brooklyn
2019-03-29 16:21:45,2019-03-29 16:31:03,1,1.9,8.5,0.0,0.0,10.3,cash,Jackson Heights,LaGuardia Airport,Queens,Queens
2019-03-15 17:39:51,2019-03-15 17:52:33,1,2.3,10.5,2.0,0.0,16.8,credit card,Midtown East,East Chelsea,Manhattan,Manhattan
2019-03-03 03:00:29,2019-03-03 03:12:15,2,2.6,11.0,2.45,0.0,14.75,credit card,East Williamsburg,Bushwick North,Brooklyn,Brooklyn
2019-03-20 01:41:07,2019-03-20 01:57:22,1,9.07,26.5,0.0,0.0,27.8,cash,JFK Airport,Jamaica Estates,Queens,Queens
2019-03-21 22:42:32,2019-03-21 23:03:01,2,5.4,19.5,4.65,0.0,27.95,credit card,SoHo,Lenox Hill East,Manhattan,Manhattan
2019-03-31 19:44:10,2019-03-31 19:54:41,1,1.56,8.5,0.0,0.0,11.8,cash,Midtown South,Upper East Side South,Manhattan,Manhattan
2019-03-03 17:17:48,2019-03-03 17:29:01,1,0.9,8.5,1.0,0.0,12.8,credit card,Greenwich Village South,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-11 13:03:10,2019-03-11 13:20:35,1,8.61,25.0,0.0,5.76,34.06,cash,LaGuardia Airport,Lenox Hill East,Queens,Manhattan
2019-03-07 21:07:32,2019-03-07 21:29:21,1,3.7,16.5,4.05,0.0,24.35,credit card,Union Sq,Yorkville West,Manhattan,Manhattan
2019-03-12 14:06:23,2019-03-12 14:16:03,1,1.6,8.5,2.36,0.0,14.16,credit card,Bloomingdale,Upper West Side South,Manhattan,Manhattan
2019-03-30 06:41:10,2019-03-30 06:51:38,1,1.3,8.5,3.5,0.0,15.3,credit card,East Chelsea,Kips Bay,Manhattan,Manhattan
2019-03-29 17:08:51,2019-03-29 17:16:19,1,0.7,6.5,2.5,0.0,13.3,credit card,Union Sq,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-27 00:13:44,2019-03-27 00:33:22,1,6.7,21.5,6.3,0.0,31.6,credit card,Lincoln Square East,Seaport,Manhattan,Manhattan
2019-03-31 01:36:23,2019-03-31 02:08:14,1,5.85,23.5,6.82,0.0,34.12,credit card,West Village,Upper East Side North,Manhattan,Manhattan
2019-03-09 08:42:29,2019-03-09 08:43:52,5,0.44,3.5,2.04,0.0,8.84,credit card,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-30 11:16:05,2019-03-30 12:01:02,1,5.5,29.5,5.0,0.0,37.8,credit card,Midtown East,Chinatown,Manhattan,Manhattan
2019-03-12 10:12:44,2019-03-12 10:37:19,6,9.26,28.5,6.36,0.0,38.16,credit card,Yorkville West,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-24 10:46:23,2019-03-24 10:53:36,3,0.0,6.0,0.0,0.0,9.3,,Lincoln Square East,Clinton East,Manhattan,Manhattan
