,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
4674287,2,2019-03-19 08:18:43,2019-03-19 09:12:38,1,9.16,1,N,138,90,1,39.0,0.0,0.5,9.61,5.76,0.3,57.67,2.5
353762,2,2019-03-02 10:03:57,2019-03-02 10:16:27,1,2.45,1,N,43,263,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
2202325,2,2019-03-09 13:23:21,2019-03-09 13:36:06,3,1.57,1,N,90,114,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
4640625,2,2019-03-18 23:22:55,2019-03-18 23:37:48,4,3.4,1,N,170,231,1,13.5,0.5,0.5,1.21,0.0,0.3,18.51,2.5
1454640,1,2019-03-06 20:16:49,2019-03-06 20:27:51,1,1.1,1,N,163,230,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
888972,2,2019-03-04 17:38:13,2019-03-04 17:40:35,1,1.53,2,N,132,132,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,0.0
5104105,1,2019-03-20 21:55:55,2019-03-20 21:58:35,1,0.6,1,N,239,238,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1018060,1,2019-03-05 09:47:03,2019-03-05 09:57:00,0,0.7,1,N,13,88,1,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
4106155,2,2019-03-16 18:29:34,2019-03-16 18:35:09,1,0.74,1,N,143,50,1,5.5,0.0,0.5,1.2,0.0,0.3,10.0,2.5
1866352,1,2019-03-08 09:02:20,2019-03-08 09:07:00,1,0.5,1,N,234,170,1,5.0,2.5,0.0,1.0,0.0,0.3,8.8,2.5
3808926,2,2019-03-15 17:42:19,2019-03-15 18:47:43,1,21.29,2,N,132,163,2,52.0,4.5,0.5,0.0,5.76,0.3,65.56,2.5
2522649,1,2019-03-10 16:07:44,2019-03-10 16:14:38,1,0.8,1,N,237,141,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
5784451,2,2019-03-23 13:38:36,2019-03-23 13:45:15,6,1.34,1,N,50,246,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2918956,2,2019-03-12 12:35:48,2019-03-12 12:53:51,4,1.5,1,N,234,161,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
64238,1,2019-03-01 09:29:50,2019-03-01 09:41:09,1,1.8,1,N,113,164,1,9.5,2.5,0.5,1.5,0.0,0.3,14.3,2.5
1368697,2,2019-03-06 15:38:08,2019-03-06 15:45:59,1,0.88,1,N,107,234,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
4900379,1,2019-03-20 06:43:30,2019-03-20 07:04:32,1,9.8,1,N,79,138,1,28.5,2.5,0.5,5.0,0.0,0.3,36.8,2.5
3047861,2,2019-03-12 20:59:09,2019-03-12 21:06:38,2,1.1,1,N,234,68,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
3336602,2,2019-03-13 21:31:59,2019-03-13 21:49:07,2,3.74,1,N,234,143,1,14.5,0.5,0.5,2.0,0.0,0.3,20.3,2.5
1272092,1,2019-03-06 08:05:57,2019-03-06 08:21:55,1,1.0,1,N,163,143,1,11.0,2.5,0.5,2.0,0.0,0.3,16.3,2.5
3422135,2,2019-03-14 09:34:30,2019-03-14 09:41:27,1,1.0,1,N,262,140,1,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5
245692,1,2019-03-01 21:10:28,2019-03-01 21:25:42,1,2.5,1,N,233,211,1,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
927901,2,2019-03-04 20:01:27,2019-03-04 20:07:03,5,0.94,1,N,141,140,1,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
2449830,2,2019-03-10 11:43:58,2019-03-10 12:03:31,1,4.47,1,N,148,163,1,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5
2764015,2,2019-03-11 18:42:54,2019-03-11 18:52:06,5,1.12,1,N,90,113,1,8.0,1.0,0.5,2.46,0.0,0.3,14.76,2.5
2094263,2,2019-03-09 00:02:28,2019-03-09 00:50:20,1,3.83,1,N,144,37,1,30.0,0.5,0.5,6.76,0.0,0.3,40.56,2.5
2292062,1,2019-03-09 19:31:06,2019-03-09 19:34:55,1,0.5,1,N,141,263,1,4.5,2.5,0.5,1.17,0.0,0.3,8.97,2.5
269074,2,2019-03-01 23:40:52,2019-03-02 00:42:41,1,19.2,1,N,100,108,1,59.0,0.5,0.5,12.56,0.0,0.3,75.36,2.5
4814760,2,2019-03-19 19:04:05,2019-03-19 19:13:35,1,1.17,1,N,164,246,1,8.0,1.0,0.5,1.0,0.0,0.3,13.3,2.5
1271858,2,2019-03-06 08:01:55,2019-03-06 08:20:20,1,1.89,1,N,262,162,2,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
3312358,2,2019-03-13 20:01:16,2019-03-13 20:20:06,1,1.2,1,N,237,43,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2364039,2,2019-03-10 00:31:45,2019-03-10 00:53:11,2,3.67,1,N,144,246,1,15.5,0.5,0.5,2.0,0.0,0.3,21.3,2.5
4125936,2,2019-03-16 19:27:55,2019-03-16 19:42:48,1,1.27,1,N,90,48,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
6034481,2,2019-03-24 13:15:04,2019-03-24 13:18:39,3,0.62,1,N,263,236,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
762085,2,2019-03-04 04:10:59,2019-03-04 04:16:13,1,1.76,1,N,48,246,1,7.0,0.5,0.5,2.0,0.0,0.3,12.8,2.5
5588939,2,2019-03-22 18:55:37,2019-03-22 19:22:39,2,3.9,1,N,90,263,1,19.0,1.0,0.5,4.66,0.0,0.3,27.96,2.5
813696,2,2019-03-04 11:15:37,2019-03-04 11:17:36,1,0.28,1,N,246,246,1,3.5,0.0,0.5,1.7,0.0,0.3,8.5,2.5
3168761,2,2019-03-13 10:19:06,2019-03-13 10:31:46,1,1.54,1,N,43,43,2,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
319367,1,2019-03-02 04:02:26,2019-03-02 04:19:33,2,5.0,1,N,246,87,1,16.5,3.0,0.5,2.0,0.0,0.3,22.3,2.5
2387691,2,2019-03-10 01:01:32,2019-03-10 01:06:24,1,1.15,1,N,79,107,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
575035,2,2019-03-03 04:04:55,2019-03-03 04:19:09,1,3.71,1,N,148,246,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2317741,2,2019-03-09 20:25:34,2019-03-09 20:42:18,1,2.69,1,N,238,140,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
6220387,2,2019-03-25 12:31:46,2019-03-25 12:58:04,1,3.55,1,N,246,140,2,18.0,0.0,0.5,0.0,0.0,0.3,21.3,2.5
1841171,2,2019-03-08 07:32:26,2019-03-08 07:42:00,1,1.93,1,N,43,161,1,9.0,0.0,0.5,2.21,0.0,0.3,14.51,2.5
5770236,2,2019-03-23 12:21:00,2019-03-23 12:56:55,5,9.27,1,N,237,97,1,33.0,0.0,0.5,7.26,0.0,0.3,43.56,2.5
2071313,2,2019-03-08 22:47:10,2019-03-08 22:52:53,1,0.52,1,N,137,170,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
3171394,2,2019-03-13 11:21:25,2019-03-13 11:24:16,4,0.39,1,N,141,237,1,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
5526892,2,2019-03-22 13:36:53,2019-03-22 13:53:02,1,2.09,1,N,88,148,2,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
6123301,2,2019-03-24 21:58:55,2019-03-24 22:19:01,5,6.67,1,N,138,41,1,22.0,0.5,0.5,7.26,5.76,0.3,36.32,0.0
2314857,2,2019-03-09 20:29:10,2019-03-09 20:43:44,1,2.88,1,N,33,125,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
3395883,1,2019-03-14 07:46:07,2019-03-14 07:52:08,1,0.9,1,N,236,239,1,5.5,2.5,0.5,2.2,0.0,0.3,11.0,2.5
6259004,2,2019-03-25 16:41:58,2019-03-25 16:46:36,4,0.73,1,N,233,229,1,5.0,1.0,0.5,1.86,0.0,0.3,11.16,2.5
1795522,1,2019-03-07 23:21:22,2019-03-07 23:30:52,1,1.6,1,N,230,90,1,8.5,3.0,0.5,1.0,0.0,0.3,13.3,2.5
6863555,2,2019-03-28 06:20:00,2019-03-28 07:04:04,1,18.22,2,N,68,132,2,52.0,0.0,0.5,0.0,5.76,0.3,61.06,2.5
6985587,2,2019-03-28 16:10:45,2019-03-28 16:49:51,3,15.24,1,N,132,16,2,42.0,1.0,0.5,0.0,0.0,0.3,43.8,0.0
5494983,1,2019-03-22 11:38:38,2019-03-22 11:48:46,1,1.3,1,N,113,144,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
1739214,2,2019-03-07 19:14:30,2019-03-07 19:31:03,5,2.02,1,N,79,231,1,11.5,1.0,0.5,1.0,0.0,0.3,16.8,2.5
1618559,2,2019-03-07 12:21:19,2019-03-07 12:27:04,2,0.79,1,N,141,141,1,5.5,0.0,0.5,1.32,0.0,0.3,10.12,2.5
2865172,2,2019-03-12 08:45:13,2019-03-12 09:09:16,2,2.26,1,N,90,162,1,15.5,0.0,0.5,1.0,0.0,0.3,19.8,2.5
4204155,2,2019-03-17 00:34:13,2019-03-17 00:42:39,1,1.05,1,N,249,68,1,7.0,0.5,0.5,1.08,0.0,0.3,11.88,2.5
821517,1,2019-03-04 12:47:17,2019-03-04 13:05:52,1,5.9,1,N,170,65,1,20.5,2.5,0.5,0.0,0.0,0.3,23.8,2.5
7802245,2,2019-03-31 20:32:19,2019-03-31 20:39:09,1,1.75,1,N,148,88,1,7.5,0.5,0.5,1.7,0.0,0.3,13.0,2.5
4353879,1,2019-03-17 17:13:20,2019-03-17 17:25:16,1,1.2,1,N,234,68,1,8.5,2.5,0.5,2.36,0.0,0.3,14.16,2.5
4423131,1,2019-03-18 00:06:40,2019-03-18 00:41:54,3,19.3,1,N,132,97,1,54.5,0.5,0.5,5.0,0.0,0.3,60.8,0.0
270101,2,2019-03-01 23:03:59,2019-03-01 23:16:03,1,2.61,1,N,163,151,1,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
4836812,1,2019-03-19 20:26:29,2019-03-19 20:42:15,1,2.3,1,N,161,137,1,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
1675897,2,2019-03-07 16:26:13,2019-03-07 16:34:03,4,1.11,1,N,142,163,1,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
2883669,2,2019-03-12 09:31:44,2019-03-12 09:40:08,1,0.5,1,N,107,234,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
6859386,2,2019-03-28 05:19:23,2019-03-28 05:26:19,1,1.18,1,N,48,161,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
6556176,1,2019-03-26 21:06:01,2019-03-26 21:16:51,2,2.6,1,N,249,48,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
699019,2,2019-03-03 17:53:41,2019-03-03 18:00:27,1,1.03,1,N,48,68,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
1931504,1,2019-03-08 14:11:56,2019-03-08 14:20:35,1,0.8,1,N,237,237,2,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
3271207,1,2019-03-13 18:44:34,2019-03-13 18:48:16,1,1.0,1,N,141,263,2,5.0,3.5,0.5,0.0,0.0,0.3,9.3,2.5
5300474,1,2019-03-21 17:56:00,2019-03-21 18:01:26,1,0.8,1,N,75,236,2,6.0,3.5,0.5,0.0,0.0,0.3,10.3,2.5
1988565,2,2019-03-08 17:43:01,2019-03-08 17:44:43,3,0.47,1,N,236,236,1,3.5,1.0,0.5,1.56,0.0,0.3,9.36,2.5
1104208,2,2019-03-05 15:35:10,2019-03-05 17:08:22,1,22.21,1,N,132,159,2,73.0,0.0,0.5,0.0,0.0,0.3,76.3,2.5
2235655,2,2019-03-09 15:12:59,2019-03-09 15:32:48,1,1.79,1,N,43,164,2,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5
7167196,1,2019-03-29 10:51:37,2019-03-29 10:57:48,1,0.8,1,N,163,237,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
3007308,1,2019-03-12 18:06:49,2019-03-12 18:11:33,0,0.7,1,N,237,141,1,5.0,3.5,0.5,2.75,0.0,0.3,12.05,2.5
4442358,2,2019-03-18 07:08:58,2019-03-18 07:11:34,1,0.55,1,N,186,234,1,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
3758330,1,2019-03-15 13:11:09,2019-03-15 13:16:06,1,1.0,1,N,142,239,1,5.5,2.5,0.5,1.5,0.0,0.3,10.3,2.5
5900755,2,2019-03-23 21:58:05,2019-03-23 22:13:22,1,3.0,1,N,170,263,1,13.0,0.5,0.5,4.2,0.0,0.3,21.0,2.5
1416975,1,2019-03-06 18:21:46,2019-03-06 18:26:47,1,0.8,1,N,239,238,1,5.5,3.5,0.5,1.95,0.0,0.3,11.75,2.5
3499602,1,2019-03-14 15:04:22,2019-03-14 15:16:57,1,2.1,1,N,229,107,2,10.0,2.5,0.5,0.0,0.0,0.3,13.3,2.5
2297345,2,2019-03-09 19:07:37,2019-03-09 19:37:25,2,9.74,1,N,138,236,1,29.5,0.0,0.5,9.64,5.76,0.3,48.2,2.5
2079232,2,2019-03-08 23:36:18,2019-03-08 23:52:34,1,3.12,1,N,239,186,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
1887742,1,2019-03-08 11:57:07,2019-03-08 12:06:47,1,1.6,1,N,238,75,1,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
5136228,2,2019-03-21 00:21:16,2019-03-21 00:26:39,1,0.69,1,N,233,161,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
3413720,1,2019-03-14 08:16:08,2019-03-14 08:20:41,1,1.2,1,N,238,142,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
530655,2,2019-03-02 23:26:39,2019-03-02 23:34:52,2,1.6,1,N,142,161,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1176206,1,2019-03-05 20:42:36,2019-03-05 20:56:58,1,2.4,1,N,161,79,1,11.0,3.0,0.5,1.0,0.0,0.3,15.8,2.5
1387283,2,2019-03-06 16:27:53,2019-03-06 16:32:47,2,0.65,1,N,236,236,1,5.0,1.0,0.5,0.93,0.0,0.3,10.23,2.5
5790029,1,2019-03-23 13:16:36,2019-03-23 13:21:17,2,0.5,1,N,239,142,1,5.0,2.5,0.5,1.25,0.0,0.3,9.55,2.5
3863308,1,2019-03-15 20:57:58,2019-03-15 21:07:24,1,1.3,1,N,162,229,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
2951805,2,2019-03-12 14:07:28,2019-03-12 14:08:24,1,0.0,1,N,207,207,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0
6477036,2,2019-03-26 15:26:13,2019-03-26 15:39:27,1,1.13,1,N,163,141,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
1071489,2,2019-03-05 13:09:21,2019-03-05 13:20:58,1,1.21,1,N,163,50,1,9.0,0.0,0.5,1.0,0.0,0.3,13.3,2.5
1975039,1,2019-03-08 17:13:11,2019-03-08 17:20:48,1,1.1,1,N,90,113,1,6.5,3.5,0.5,2.15,0.0,0.3,12.95,2.5
5558042,2,2019-03-22 16:17:53,2019-03-22 16:33:27,1,1.81,1,N,233,186,2,11.0,1.0,0.5,0.0,0.0,0.3,15.3,2.5
609643,2,2019-03-03 11:10:24,2019-03-03 11:12:25,1,0.78,1,N,238,151,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
6086097,2,2019-03-24 17:10:08,2019-03-24 17:13:58,1,0.67,1,N,143,239,1,5.0,0.0,0.5,1.0,0.0,0.3,9.3,2.5
7744681,2,2019-03-31 15:01:05,2019-03-31 15:12:25,2,1.73,1,N,164,142,2,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
4837102,2,2019-03-19 20:05:51,2019-03-19 20:25:03,2,1.69,1,N,170,48,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
4110313,1,2019-03-16 18:28:33,2019-03-16 18:47:35,2,2.5,1,N,151,74,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8,0.0
2564271,2,2019-03-10 20:21:54,2019-03-10 20:23:42,1,0.24,1,N,68,186,1,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5
6569520,1,2019-03-26 21:42:07,2019-03-26 21:48:56,2,1.0,1,N,230,48,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
585447,2,2019-03-03 08:58:45,2019-03-03 09:06:06,2,1.81,1,N,170,90,1,8.0,0.0,0.5,2.0,0.0,0.3,13.3,2.5
1982944,2,2019-03-08 17:45:58,2019-03-08 18:10:12,1,5.2,1,N,161,87,1,20.0,1.0,0.5,4.86,0.0,0.3,29.16,2.5
7213536,2,2019-03-29 13:43:59,2019-03-29 14:16:07,3,16.35,3,N,48,1,2,64.5,0.0,0.0,0.0,10.5,0.3,75.3,0.0
2043668,1,2019-03-08 20:01:57,2019-03-08 20:03:59,1,0.4,1,N,237,237,1,3.5,3.0,0.5,2.15,0.0,0.3,9.45,2.5
4362804,1,2019-03-17 18:54:38,2019-03-17 18:58:47,1,0.5,1,N,164,107,1,4.5,2.5,0.5,1.56,0.0,0.3,9.36,2.5
6794287,1,2019-03-27 20:36:38,2019-03-27 20:49:20,1,3.8,1,N,231,50,1,13.5,3.0,0.5,1.7,0.0,0.3,19.0,2.5
2541340,1,2019-03-10 18:16:58,2019-03-10 18:24:32,2,1.9,1,N,50,239,2,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
1448757,1,2019-03-06 19:20:48,2019-03-06 19:33:28,1,4.8,1,N,87,233,2,15.5,3.5,0.5,0.0,0.0,0.3,19.8,2.5
3748429,1,2019-03-15 12:06:01,2019-03-15 12:22:48,1,0.8,1,N,170,186,1,10.5,2.5,0.5,2.76,0.0,0.3,16.56,2.5
6713678,1,2019-03-27 15:40:06,2019-03-27 15:49:57,1,1.1,1,N,163,230,2,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
7111533,1,2019-03-29 00:31:22,2019-03-29 00:47:23,1,2.3,1,N,68,68,1,11.5,3.0,0.5,2.0,0.0,0.3,17.3,2.5
611075,1,2019-03-03 11:31:31,2019-03-03 11:52:47,2,3.6,1,Y,100,262,1,16.5,2.5,0.5,4.95,0.0,0.3,24.75,2.5
5785806,1,2019-03-23 13:57:50,2019-03-23 14:08:59,2,1.3,1,N,90,246,1,8.5,2.5,0.5,3.5,0.0,0.3,15.3,2.5
2139057,2,2019-03-09 07:37:04,2019-03-09 07:46:04,1,1.95,1,N,238,50,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
5488717,2,2019-03-22 10:21:31,2019-03-22 10:30:07,1,1.59,1,N,50,239,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
3552036,1,2019-03-14 18:02:54,2019-03-14 18:04:37,1,0.6,1,N,75,75,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3,0.0
1702571,1,2019-03-07 18:02:45,2019-03-07 18:12:26,2,1.1,1,Y,161,234,2,8.0,3.5,0.5,0.0,0.0,0.3,12.3,2.5
2291883,1,2019-03-09 19:38:28,2019-03-09 19:48:12,2,1.2,1,N,50,163,2,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5
1473626,1,2019-03-06 21:59:21,2019-03-06 22:11:47,1,1.7,1,N,163,141,1,10.0,3.0,0.5,2.76,0.0,0.3,16.56,2.5
6337966,2,2019-03-25 22:16:20,2019-03-25 22:46:30,1,11.55,1,N,132,61,2,35.0,0.5,0.5,0.0,0.0,0.3,36.3,0.0
2654458,2,2019-03-11 10:12:03,2019-03-11 10:21:44,2,1.18,1,N,48,161,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
691851,1,2019-03-03 17:01:07,2019-03-03 17:05:12,1,1.1,1,N,137,229,1,5.5,2.5,0.5,1.6,0.0,0.3,10.4,2.5
3451535,2,2019-03-14 11:17:57,2019-03-14 11:41:29,1,3.23,1,N,238,170,1,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5
6684722,2,2019-03-27 12:17:22,2019-03-27 12:37:53,1,2.33,1,N,75,162,2,14.0,0.0,0.5,0.0,0.0,0.3,17.3,2.5
108246,1,2019-03-01 12:38:55,2019-03-01 12:54:01,1,1.7,1,N,231,144,1,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
2144458,2,2019-03-09 08:14:10,2019-03-09 08:20:02,1,1.08,1,N,41,74,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0
2486727,2,2019-03-10 14:10:07,2019-03-10 14:16:12,2,0.83,1,N,87,231,1,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
6030541,2,2019-03-24 13:01:33,2019-03-24 13:03:23,6,0.73,1,N,141,141,1,4.0,0.0,0.5,1.0,0.0,0.3,8.3,2.5
1521681,1,2019-03-07 01:02:47,2019-03-07 01:30:04,1,11.1,1,N,162,220,1,34.0,3.0,0.5,12.1,2.64,0.3,52.54,2.5
3464146,2,2019-03-14 12:26:51,2019-03-14 12:51:33,1,3.05,1,N,164,231,2,16.5,0.0,0.5,0.0,0.0,0.3,19.8,2.5
3803332,2,2019-03-15 16:14:33,2019-03-15 16:24:58,1,0.8,1,N,161,100,1,8.0,1.0,0.5,2.46,0.0,0.3,14.76,2.5
5805437,1,2019-03-23 15:41:18,2019-03-23 15:47:10,2,0.5,1,N,164,186,1,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
3268219,2,2019-03-13 17:31:02,2019-03-13 17:38:37,1,1.06,1,N,90,158,1,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5
4419069,1,2019-03-17 23:12:05,2019-03-17 23:17:13,1,1.0,1,N,164,230,2,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
3278943,1,2019-03-13 18:25:48,2019-03-13 18:40:43,1,2.8,1,N,162,263,1,12.0,3.5,0.5,3.25,0.0,0.3,19.55,2.5
5324790,2,2019-03-21 18:21:04,2019-03-21 18:34:39,1,1.96,1,N,162,262,1,10.5,1.0,0.5,2.96,0.0,0.3,17.76,2.5
1250835,2,2019-03-06 06:37:19,2019-03-06 06:58:20,1,4.79,1,N,186,75,1,18.5,0.0,0.5,4.36,0.0,0.3,26.16,2.5
5549856,1,2019-03-22 15:29:21,2019-03-22 15:43:57,1,1.9,1,N,143,68,1,11.0,2.5,0.5,1.0,0.0,0.3,15.3,2.5
7780720,1,2019-03-31 18:16:18,2019-03-31 18:24:47,1,1.4,1,N,141,236,1,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
6655901,2,2019-03-27 10:37:07,2019-03-27 10:41:52,4,0.63,1,N,236,236,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2328955,1,2019-03-09 21:32:40,2019-03-09 21:54:02,2,2.6,1,N,114,48,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
5639727,2,2019-03-22 21:28:10,2019-03-22 21:35:43,2,0.75,1,N,48,48,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
1752088,2,2019-03-07 20:40:00,2019-03-07 20:49:08,1,2.74,1,N,262,162,1,10.0,0.5,0.5,4.14,0.0,0.3,17.94,2.5
4833469,2,2019-03-19 20:23:59,2019-03-19 20:31:03,1,1.11,1,N,237,236,1,6.5,0.5,0.5,1.54,0.0,0.3,11.84,2.5
3613388,2,2019-03-14 22:01:39,2019-03-14 22:08:48,1,0.88,1,N,164,100,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
2064168,1,2019-03-08 22:02:30,2019-03-08 22:15:48,1,1.8,1,N,141,50,1,10.5,3.0,0.5,4.25,0.0,0.3,18.55,2.5
7666500,1,2019-03-31 09:13:50,2019-03-31 09:37:56,5,12.1,1,N,138,48,1,34.0,2.5,0.5,8.65,6.12,0.3,52.07,2.5
4693137,2,2019-03-19 09:33:33,2019-03-19 09:48:50,2,1.58,1,N,231,114,1,11.0,0.0,0.5,4.29,0.0,0.3,18.59,2.5
5698155,2,2019-03-23 01:09:53,2019-03-23 01:14:49,2,0.65,1,N,234,90,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
5155927,1,2019-03-21 07:04:17,2019-03-21 07:14:38,1,4.7,1,N,151,244,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55,0.0
1487773,2,2019-03-06 21:28:47,2019-03-06 21:36:50,2,1.24,1,N,100,107,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2665637,4,2019-03-11 11:12:27,2019-03-11 11:21:49,1,0.92,1,N,137,234,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
894355,1,2019-03-04 18:39:38,2019-03-04 18:42:33,1,0.8,1,N,237,237,1,4.5,3.5,0.5,1.75,0.0,0.3,10.55,2.5
313842,2,2019-03-02 03:20:31,2019-03-02 03:21:46,1,0.2,1,N,265,265,1,3.0,0.5,0.5,15.0,0.0,0.3,19.3,0.0
2721824,1,2019-03-11 16:06:56,2019-03-11 16:15:19,1,0.8,1,N,237,237,1,8.0,3.5,0.5,1.75,0.0,0.3,14.05,2.5
6370763,2,2019-03-26 07:30:57,2019-03-26 07:42:15,1,3.35,1,N,7,233,1,12.0,0.0,0.5,1.0,0.0,0.3,16.3,2.5
282335,1,2019-03-02 00:32:03,2019-03-02 00:41:55,2,2.1,1,N,24,42,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0
4188853,2,2019-03-16 23:13:39,2019-03-16 23:24:40,1,2.12,1,N,186,113,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1841593,1,2019-03-08 07:46:29,2019-03-08 08:02:31,2,1.6,1,N,141,230,2,11.0,2.5,0.5,0.0,0.0,0.3,14.3,2.5
6885205,1,2019-03-28 08:15:02,2019-03-28 08:42:38,1,4.7,1,N,193,107,2,21.0,2.5,0.5,0.0,0.0,0.3,24.3,2.5
1088812,1,2019-03-05 14:28:49,2019-03-05 14:34:31,1,0.8,1,N,100,163,1,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
198688,2,2019-03-01 18:51:57,2019-03-01 18:55:37,2,0.68,1,N,90,246,1,4.5,1.0,0.5,1.76,0.0,0.3,10.56,2.5
711996,1,2019-03-03 18:47:07,2019-03-03 18:55:50,2,1.3,1,N,186,170,2,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
6686210,1,2019-03-27 13:33:14,2019-03-27 13:50:21,2,2.4,1,N,237,238,1,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
7694647,1,2019-03-31 11:51:05,2019-03-31 11:57:19,1,0.8,1,N,162,162,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
6703933,2,2019-03-27 14:44:32,2019-03-27 14:52:54,1,0.67,1,N,170,230,1,6.5,0.0,0.5,1.5,0.0,0.3,11.3,2.5
427161,2,2019-03-02 16:51:46,2019-03-02 16:56:57,1,1.13,1,N,75,151,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0
